period,amp
45225.24341005529,1.40578968416499e-06
45231.24418156101,1.2433527102788538e-06
45237.244953066736,1.2376034149510544e-06
45243.24572457246,9.33790775352656e-07
45249.24649607818,6.601728701927775e-07
45255.2472675839,6.993413707248823e-07
45261.24803908962,7.554601825675361e-07
45267.248810595345,9.010754587954984e-07
45273.24958210107,1.295837773474467e-06
45279.25035360679,1.1299698634707718e-06
45285.25112511251,2.779262949101342e-07
45291.25189661823,1.1826540931135134e-06
45297.252668123954,4.855329635377827e-06
45303.253439629676,6.915634092484139e-06
45309.2542111354,3.99092318033636e-06
45315.25498264112,3.31787850721435e-07
45321.25575414684,1.0737500475901816e-06
45327.25652565256,4.361403185790118e-06
45333.257297158285,5.511501614527252e-06
45339.25806866401,3.6775528510396216e-06
45345.25884016973,1.4613805768590358e-06
45351.25961167546,7.071264427013056e-07
45357.26038318117,8.362846840686627e-07
45363.2611546869,1.6672659341780876e-06
45369.261926192616,3.727483616020518e-06
45375.262697698345,5.292049376887683e-06
45381.26346920406,5.573619571034732e-06
45387.26424070979,6.989726938628502e-06
45393.2650122155,8.37104053833898e-06
45399.26578372123,6.054993571822841e-06
45405.26655522695,2.5856265752740798e-06
45411.267326732675,1.5162058402521054e-06
45417.26809823839,9.219353408961385e-07
45423.26886974412,6.243190927756643e-07
45429.26964124983,2.3828376425260852e-06
45435.27041275556,3.2578121137626864e-06
45441.27118426128,1.498920821087899e-06
45447.271955767006,3.696632543242729e-07
45453.27272727273,6.228995677392725e-07
45459.27349877845,6.941529216737845e-07
45465.27427028417,1.4261706574039676e-06
45471.27504178989,2.849420702710795e-06
45477.275813295615,3.1248721840722797e-06
45483.27658480134,2.267155325897793e-06
45489.27735630706,1.7511181042603962e-06
45495.27812781278,2.1387474030872686e-06
45501.2788993185,2.875939250229185e-06
45507.279670824224,4.1799210732177e-06
45513.280442329946,7.436117194513417e-06
45519.28121383567,1.0422232136341793e-05
45525.28198534139,8.128922177514922e-06
45531.28275684711,2.4063535981796375e-06
45537.28352835283,7.676583991618992e-08
45543.284299858555,2.1964997119888127e-06
45549.285071364284,5.9696212282826845e-06
45555.28584287,9.443415253837051e-06
45561.28661437573,9.105840845731745e-06
45567.28738588144,4.292250090168357e-06
45573.28815738717,5.367559574227756e-07
45579.288928892885,2.947287947983575e-07
45585.289700398615,4.677796881606374e-07
45591.29047190433,3.9450657650087226e-07
45597.29124341006,1.3471365533227654e-06
45603.29201491577,2.1202747763356176e-06
45609.2927864215,1.625965023512761e-06
45615.293557927216,9.739696720866208e-07
45621.294329432945,1.3651024070356897e-06
45627.29510093866,2.398065982691122e-06
45633.29587244439,2.5610403194570513e-06
45639.2966439501,1.4161314474211502e-06
45645.29741545583,2.55503079510887e-07
45651.298186961554,7.758206593025802e-07
45657.298958467276,3.804738017745512e-06
45663.299729973,6.980382043287852e-06
45669.30050147872,6.404480164624806e-06
45675.30127298444,3.2454794542497425e-06
45681.30204449016,1.8350014675847601e-06
45687.302815995885,2.1767014793274797e-06
45693.30358750161,2.3162719125142497e-06
45699.30435900733,2.0328198307730683e-06
45705.30513051305,8.809855606714137e-07
45711.30590201877,5.7025810399790984e-09
45717.306673524494,1.1361951982892964e-06
45723.307445030216,1.646350899916234e-06
45729.30821653594,3.8471516935786493e-07
45735.30898804166,1.2001558382842705e-06
45741.30975954738,3.6238445355116903e-06
45747.3105310531,3.7601336873453562e-06
45753.311302558825,2.65126898090448e-06
45759.31207406455,2.3237450685444943e-06
45765.31284557027,3.6274641854203985e-06
45771.313617076,8.424186383110913e-06
45777.31438858171,1.2872616313202406e-05
45783.31516008744,1.0204522641228756e-05
45789.315931593155,3.6497559655305344e-06
45795.316703098884,3.850590217649214e-07
45801.3174746046,5.019530615526968e-08
45807.31824611033,1.9220502426764619e-07
45813.31901761604,3.7537670049638424e-07
45819.31978912177,6.088564077282174e-07
45825.320560627486,2.5976164456650383e-06
45831.321332133215,5.039089090930445e-06
45837.32210363893,3.4535913237958457e-06
45843.32287514466,8.137436865288178e-07
45849.32364665037,2.426153927997933e-06
45855.3244181561,4.108714403679458e-06
45861.325189661824,2.2391639620312115e-06
45867.325961167546,8.91759694761952e-07
45873.32673267327,1.0890663543911969e-06
45879.32750417899,5.591123956230062e-07
45885.32827568471,1.457481183973524e-07
45891.32904719043,1.4224458974518351e-07
45897.329818696155,7.025947559960729e-07
45903.33059020188,3.3726793476098015e-06
45909.3313617076,4.821986723560124e-06
45915.33213321332,1.811744110744966e-06
45921.33290471904,1.283380930633774e-07
45927.33367622476,3.7876770068259202e-06
45933.334447730485,6.7260033962578975e-06
45939.33521923621,4.727406317144813e-06
45945.33599074193,1.5648464026454525e-06
45951.33676224765,8.81860394255715e-07
45957.33753375338,1.7414106781540494e-06
45963.338305259094,1.6208340240294437e-06
45969.33907676482,8.096244212589215e-07
45975.33984827054,1.788313282878297e-06
45981.34061977627,3.282054794580428e-06
45987.34139128198,2.081148298486474e-06
45993.34216278771,5.275956437364525e-07
45999.342934293425,1.9768544466130903e-06
46005.343705799154,3.4795950971509917e-06
46011.34447730487,2.127517960379741e-06
46017.3452488106,6.423712215283852e-07
46023.34602031631,1.322815119729283e-06
46029.34679182204,2.3021387276948753e-06
46035.347563327756,1.6352649752395614e-06
46041.348334833485,2.840463905359293e-07
46047.3491063392,1.2088026871230992e-07
46053.34987784493,7.775875291561399e-07
46059.35064935065,7.040000171448619e-07
46065.35142085637,1.50209347117508e-07
46071.352192362094,3.586534685477859e-08
46077.352963867816,2.7518592478369966e-07
46083.35373537354,6.87383446149367e-07
46089.35450687926,7.633876526343903e-07
46095.35527838498,4.716432995492957e-07
46101.3560498907,1.4589986029178489e-06
46107.356821396424,3.1179740653561006e-06
46113.357592902146,2.5647280073232475e-06
46119.35836440787,1.1307483698865077e-06
46125.35913591359,1.2203176176613284e-06
46131.35990741931,7.253079314614957e-07
46137.36067892503,3.876275293235621e-07
46143.361450430755,3.986143861329328e-06
46149.36222193648,7.122439078383036e-06
46155.3629934422,4.4802095531845695e-06
46161.36376494792,2.1836519834877037e-06
46167.36453645365,4.532996286268049e-06
46173.365307959364,4.857564729233873e-06
46179.36607946509,1.4715967881518614e-06
46185.36685097081,5.750896878067509e-07
46191.36762247654,1.4767021502195657e-06
46197.36839398225,6.74933932800446e-07
46203.36916548798,2.6502170959572894e-06
46209.369936993695,9.217133613818724e-06
46215.370708499424,1.1584364593256156e-05
46221.37148000514,5.394659800516381e-06
46227.37225151087,1.4283322534842143e-07
46233.37302301658,4.539291429858572e-06
46239.37379452231,1.2774593319665161e-05
46245.374566028026,1.4368514188341418e-05
46251.375337533755,1.0854297195422631e-05
46257.37610903947,1.1224007293267642e-05
46263.3768805452,1.5014445537541523e-05
46269.37765205092,1.4059529880246679e-05
46275.37842355664,8.176691850608483e-06
46281.37919506236,4.763541903142918e-06
46287.379966568085,5.909731155097252e-06
46293.38073807381,7.562793179510819e-06
46299.38150957953,7.856836947301458e-06
46305.38228108525,7.635338862819397e-06
46311.38305259097,6.577830880783988e-06
46317.383824096694,4.258475168135343e-06
46323.384595602416,1.9142722881034603e-06
46329.38536710814,6.986309836853583e-07
46335.38613861386,5.413655155449134e-07
46341.38691011958,1.3983140992279205e-06
46347.3876816253,3.6614324923514737e-06
46353.388453131025,7.028898296404638e-06
46359.38922463675,1.0129296269281193e-05
46365.389996142476,1.1375480252868192e-05
46371.39076764819,9.951235826885013e-06
46377.39153915392,6.787164182970708e-06
46383.392310659634,4.385577427539557e-06
46389.39308216536,4.0630562857959186e-06
46395.39385367108,4.2470267263594095e-06
46401.39462517681,3.349636051249159e-06
46407.39539668252,2.2223769632070314e-06
46413.39616818825,1.6143018989155633e-06
46419.396939693965,8.655564972074077e-07
46425.397711199694,1.0357430228235368e-06
46431.39848270541,3.8041737605229302e-06
46437.39925421114,6.418374686606744e-06
46443.40002571685,4.869550545178164e-06
46449.40079722258,1.2583005989635336e-06
46455.401568728295,2.9148135087875194e-07
46461.402340234024,1.6676480562018697e-06
46467.403111739746,2.574546885592283e-06
46473.40388324547,2.697129652510324e-06
46479.40465475119,2.620658289508726e-06
46485.40542625691,2.5986749752289447e-06
46491.40619776263,3.298248614411734e-06
46497.406969268355,3.915297282570601e-06
46503.40774077408,2.594900497085069e-06
46509.4085122798,4.1334117053063864e-07
46515.40928378552,3.982861496706436e-07
46521.41005529124,3.0990988320374445e-06
46527.410826796964,6.332921988136361e-06
46533.411598302686,7.317278491453332e-06
46539.41236980841,4.880012150371002e-06
46545.41314131413,1.444573503453177e-06
46551.41391281985,2.7283614481836574e-07
46557.41468432557,8.461364931644545e-07
46563.415455831295,8.416833173600627e-07
46569.41622733702,3.2494579027947644e-07
46575.416998842746,1.0999203879579896e-06
46581.41777034846,4.735592292005045e-06
46587.41854185419,1.0486198359514463e-05
46593.419313359904,1.3618018987926998e-05
46599.42008486563,1.0762850212749541e-05
46605.42085637135,5.686513830636758e-06
46611.42162787708,3.101925859069459e-06
46617.42239938279,1.8977816493832279e-06
46623.42317088852,4.046227908319203e-07
46629.423942394234,1.1283856927364374e-07
46635.42471389996,9.955868643971463e-07
46641.42548540568,1.3733492004220734e-06
46647.42625691141,1.4518390067011123e-06
46653.42702841712,1.534980488082694e-06
46659.42779992285,1.0222791390469872e-06
46665.428571428565,6.125199932852653e-07
46671.429342934294,7.982232661278296e-07
46677.430114440016,8.314402249567166e-07
46683.43088594574,1.4577174576242107e-06
46689.43165745146,3.0768629217609674e-06
46695.43242895718,3.079353312057295e-06
46701.4332004629,8.970721209885289e-07
46707.433971968625,6.972469330706733e-08
46713.43474347435,1.166954161022295e-06
46719.43551498007,9.967243845359572e-07
46725.43628648579,5.9201231358093395e-08
46731.43705799151,1.5331621808190337e-06
46737.437829497234,4.056380585637336e-06
46743.438601002956,3.782692415427827e-06
46749.43937250868,1.2647411019551407e-06
46755.4401440144,4.618287875917906e-08
46761.44091552012,7.670914417137867e-07
46767.44168702584,1.1542693315954929e-06
46773.44245853157,4.062817722174076e-07
46779.44323003729,4.655450154315246e-08
46785.444001543015,6.121088712257642e-07
46791.44477304873,7.551276804484844e-07
46797.44554455446,4.5418843638705606e-07
46803.44631606017,1.448121467274002e-06
46809.4470875659,3.0857720915353628e-06
46815.44785907162,2.3795335210858656e-06
46821.448630577346,1.9104095029463917e-07
46827.44940208306,1.7324425807584238e-06
46833.45017358879,7.754930105533418e-06
46839.450945094504,1.1356287973189312e-05
46845.45171660023,7.902396063473457e-06
46851.45248810595,2.052946365352308e-06
46857.45325961168,9.804573146576238e-10
46863.45403111739,7.454543665293195e-07
46869.45480262312,7.659294574815364e-07
46875.45557412884,1.0265660710248629e-06
46881.456345634564,3.547383084606897e-06
46887.457117140286,6.270932736518656e-06
46893.45788864601,6.228455508590458e-06
46899.45866015173,4.088678947131974e-06
46905.45943165745,2.330562536265714e-06
46911.46020316317,1.7612189154881954e-06
46917.460974668895,1.6590183116486982e-06
46923.46174617462,1.4359194818102987e-06
46929.46251768034,1.0477977130488207e-06
46935.46328918606,6.646233494868941e-07
46941.46406069178,4.773618262298236e-07
46947.464832197504,6.694849727167412e-07
46953.465603703225,1.1203137671260903e-06
46959.46637520895,1.2163441540239318e-06
46965.46714671467,6.289181089195188e-07
46971.46791822039,3.658917435329607e-08
46977.46868972611,2.2264486234550823e-07
46983.46946123184,8.464320360879926e-07
46989.470232737556,9.542672864055636e-07
46995.471004243285,3.859790693097058e-07
47001.471775749,1.0192707951370803e-08
47007.47254725473,4.554929200294607e-07
47013.47331876044,9.978817399593492e-07
47019.47409026617,6.292325958300572e-07
47025.47486177189,1.0462568046703137e-07
47031.475633277616,1.093258702609951e-06
47037.47640478333,3.186332868265904e-06
47043.47717628906,4.152287020658315e-06
47049.477947794774,3.210157504114182e-06
47055.4787193005,1.654496817701716e-06
47061.47949080622,6.159868306125151e-07
47067.48026231195,3.090458243923329e-07
47073.48103381766,7.530260739425132e-07
47079.48180532339,1.7328419914900394e-06
47085.48257682911,2.5729178193390545e-06
47091.483348334834,2.5584304916717104e-06
47097.484119840556,1.5355665349043295e-06
47103.48489134628,3.0502250893401196e-07
47109.485662852,8.137945491139186e-08
47115.48643435772,1.013320529941519e-06
47121.48720586344,2.026025674299266e-06
47127.487977369165,2.386450305484022e-06
47133.48874887489,2.310239237754985e-06
47139.48952038061,2.0989906171377473e-06
47145.49029188633,1.7053781445040398e-06
47151.49106339205,1.0201916138347117e-06
47157.49183489777,2.717582617403329e-07
47163.492606403495,1.1276006754678543e-07
47169.49337790922,7.409715593210318e-07
47175.49414941494,1.3415150740478042e-06
47181.49492092067,1.4492036759716153e-06
47187.49569242638,1.8314130668281711e-06
47193.49646393211,2.9623750784797936e-06
47199.497235437826,4.012029124239419e-06
47205.498006943555,3.954569074573307e-06
47211.49877844927,2.8735481209672267e-06
47217.499549955,2.0911790979483735e-06
47223.50032146071,2.5469742226958437e-06
47229.50109296644,2.872117872869763e-06
47235.50186447216,1.85618665057931e-06
47241.502635977886,2.244224152333635e-06
47247.5034074836,6.4387895215443e-06
47253.50417898933,1.0101614547854874e-05
47259.504950495044,7.951653969763136e-06
47265.50572200077,2.762015820754762e-06
47271.50649350649,3.4122478547056717e-07
47277.50726501222,5.104730118403203e-07
47283.50803651794,4.6004437667316384e-07
47289.50880802366,8.057723303656053e-07
47295.50957952938,2.5193297197696612e-06
47301.510351035104,3.7120761805464243e-06
47307.511122540825,2.8573453812966647e-06
47313.51189404655,1.0149387771704853e-06
47319.51266555227,1.1116400570759477e-07
47325.51343705799,1.1113772611440802e-06
47331.51420856371,3.0342114127315874e-06
47337.514980069434,3.6029304554154035e-06
47343.515751575156,2.1203440214555874e-06
47349.51652308088,7.861266167247101e-07
47355.5172945866,2.3893946211655384e-06
47361.51806609232,7.230663558469666e-06
47367.51883759804,1.184172357271908e-05
47373.519609103765,1.149233266232936e-05
47379.52038060949,6.007367061069582e-06
47385.52115211521,1.175446189572071e-06
47391.52192362094,1.3380819325673438e-06
47397.52269512665,3.815770200392305e-06
47403.52346663238,3.8168277122423075e-06
47409.524238138096,1.4094934348515374e-06
47415.525009643825,1.235388592327702e-07
47421.52578114954,1.1503707527404646e-06
47427.52655265527,2.4641699994173274e-06
47433.52732416098,2.5786734357651705e-06
47439.52809566671,2.156648371991932e-06
47445.52886717243,2.0016425449766334e-06
47451.529638678156,2.086354075664902e-06
47457.53041018387,2.306932656238474e-06
47463.5311816896,2.163631532482813e-06
47469.531953195314,1.046887599318652e-06
47475.53272470104,9.077375076206167e-08
47481.53349620676,7.09998035709027e-07
47487.534267712486,1.3919373185869799e-06
47493.53503921821,4.98593691039505e-07
47499.53581072393,1.2108845017623222e-07
47505.53658222965,1.7707325964454776e-06
47511.53735373537,2.716482011213767e-06
47517.538125241095,1.6724543772914607e-06
47523.53889674682,1.4689679535986608e-06
47529.53966825254,2.4760934827765384e-06
47535.54043975826,1.7348003822353771e-06
47541.54121126398,7.978932159647085e-08
47547.541982769704,9.722393860959012e-07
47553.542754275426,3.062271715779637e-06
47559.54352578115,2.6483169905176398e-06
47565.54429728687,9.287036124266757e-07
47571.54506879259,1.1339481439179164e-06
47577.54584029831,2.2300059692993327e-06
47583.546611804035,1.6634398275312057e-06
47589.547383309764,3.5950163322895116e-07
47595.54815481548,5.241695857655783e-07
47601.54892632121,1.837944021602982e-06
47607.54969782692,2.4124689687211718e-06
47613.55046933265,1.402832586795631e-06
47619.551240838366,1.0484365340339945e-07
47625.552012344095,9.75986356174341e-07
47631.55278384981,4.149538606686678e-06
47637.55355535554,6.030098728485344e-06
47643.55432686125,4.284245700753113e-06
47649.55509836698,1.4385675212856317e-06
47655.555869872696,2.227686641831376e-07
47661.556641378425,1.9075549031884292e-07
47667.55741288414,1.2422763358701114e-06
47673.55818438987,3.5656858015549756e-06
47679.55895589558,4.108154204315523e-06
47685.55972740131,1.4545181860275577e-06
47691.560498907034,3.467824120750415e-07
47697.561270412756,2.866652702442765e-06
47703.56204191848,3.607212689842332e-06
47709.5628134242,1.0516205398714202e-06
47715.56358492992,1.0299266763030102e-06
47721.56435643564,4.207567347094344e-06
47727.565127941365,4.963622598498368e-06
47733.56589944709,2.9222156782704437e-06
47739.56667095281,1.431897198702073e-06
47745.56744245853,3.3924604858994313e-07
47751.56821396425,9.997313284764555e-07
47757.568985469974,6.656822766238116e-06
47763.569756975696,1.2114635213135778e-05
47769.57052848142,9.227706825780929e-06
47775.57129998714,2.2520337358114405e-06
47781.57207149286,2.52728953496462e-07
47787.57284299858,1.390065766435353e-06
47793.573614504305,5.980028205259646e-07
47799.574386010034,4.6805596450632405e-07
47805.57515751575,2.4877067467227372e-06
47811.57592902148,2.415407715331289e-06
47817.57670052719,4.1726284999516374e-07
47823.57747203292,7.951034608518201e-07
47829.578243538635,2.267972429349771e-06
47835.579015044364,1.47919861307022e-06
47841.57978655008,1.8302306356330923e-07
47847.58055805581,1.0609837866011436e-07
47853.58132956152,1.4589693943269952e-09
47859.58210106725,1.233874291688638e-06
47865.582872572966,5.33918576305055e-06
47871.583644078695,7.896650406821024e-06
47877.58441558441,5.492782190637819e-06
47883.58518709014,2.6426752278682127e-06
47889.58595859585,3.1047601131365277e-06
47895.58673010158,3.46870491331365e-06
47901.587501607304,1.7059006079147446e-06
47907.588273113026,1.6561817682574574e-06
47913.58904461875,4.732527372505395e-06
47919.58981612447,6.858527314198546e-06
47925.59058763019,5.739718467348776e-06
47931.59135913591,3.6572902683493926e-06
47937.592130641635,2.906425611147625e-06
47943.59290214736,3.6314803181660746e-06
47949.59367365308,4.893703206923492e-06
47955.5944451588,5.11496592863616e-06
47961.59521666452,3.4226099101171656e-06
47967.595988170244,1.28361017240366e-06
47973.596759675966,8.095554067947638e-07
47979.59753118169,2.1522294257671995e-06
47985.59830268741,4.114901612671284e-06
47991.59907419313,5.6874581504461765e-06
47997.59984569886,6.044265933578801e-06
48003.600617204575,4.853315484002682e-06
48009.6013887103,2.970271780115076e-06
48015.60216021602,1.5171306217905615e-06
48021.60293172175,6.592444393780664e-07
48027.60370322746,1.5435097957002578e-07
48033.60447473319,1.4414625290163307e-07
48039.605246238905,6.232968139169063e-07
48045.606017744634,9.522963112359494e-07
48051.60678925035,6.147474024940826e-07
48057.60756075608,7.19692067485251e-08
48063.60833226179,1.7857818932775304e-07
48069.60910376752,8.982130595500719e-07
48075.609875273236,1.4358120440788494e-06
48081.610646778965,1.4644502475166943e-06
48087.61141828468,1.1827908813834431e-06
48093.61218979041,6.795264472703724e-07
48099.61296129613,2.0480173394825073e-07
48105.61373280185,5.403060115436596e-08
48111.614504307574,4.051522579253162e-09
48117.615275813296,5.878822712148993e-07
48123.61604731902,3.4953115362084567e-06
48129.61681882474,7.899433083082332e-06
48135.61759033046,9.381889904386284e-06
48141.61836183618,6.055214749597096e-06
48147.619133341905,1.7457244086527737e-06
48153.61990484763,6.268580307739892e-08
48159.62067635335,1.5445149035229052e-07
48165.62144785907,2.1937564724437754e-07
48171.62221936479,2.9431425750013286e-07
48177.62299087051,7.699376728025945e-07
48183.623762376235,1.528376328058422e-06
48189.62453388196,2.0097772749039656e-06
48195.62530538768,1.4027539527922005e-06
48201.6260768934,3.845799325852464e-07
48207.62684839913,6.707004867249496e-07
48213.627619904844,1.4512835653103564e-06
48219.62839141057,8.214353517157694e-07
48225.62916291629,2.963399616417364e-07
48231.62993442202,1.531606417143597e-06
48237.63070592773,1.9565464256565598e-06
48243.63147743346,5.100365454826173e-07
48249.632248939175,8.513605120259651e-07
48255.633020444904,3.226132529984071e-06
48261.63379195062,3.1536611223646195e-06
48267.63456345635,1.1155674246464697e-06
48273.63533496206,1.5985089658839018e-06
48279.63610646779,3.199945893494779e-06
48285.636877973506,1.9856679903120017e-06
48291.637649479235,1.2077123169497193e-07
48297.63842098495,6.658586977172845e-07
48303.63919249068,1.5012256039195925e-06
48309.6399639964,1.4345191992176767e-06
48315.64073550212,2.6042209453577203e-06
48321.641507007844,4.018392389941437e-06
48327.642278513566,2.7589661061221526e-06
48333.64305001929,4.585498827150544e-07
48339.64382152501,1.5367222495592985e-07
48345.64459303073,8.385733607470125e-07
48351.64536453645,7.849506088731831e-07
48357.646136042174,6.067426998616443e-07
48363.646907547896,6.498629535117862e-07
48369.64767905362,6.23598033513852e-07
48375.64845055934,1.158830999362145e-06
48381.64922206506,2.3477501703581764e-06
48387.64999357078,3.3854546706230416e-06
48393.650765076505,4.304198045172016e-06
48399.65153658223,4.670725055410697e-06
48405.652308087956,3.039720649642547e-06
48411.65307959367,5.192512139613002e-07
48417.6538510994,3.422432152215332e-07
48423.654622605114,2.2326349436283534e-06
48429.65539411084,2.7701502027790676e-06
48435.65616561656,1.2884612279662523e-06
48441.65693712229,1.5269249394305942e-07
48447.657708628,5.41594380937885e-07
48453.65848013373,1.6651375471401182e-06
48459.659251639445,2.350799537409309e-06
48465.660023145174,1.9956877383651673e-06
48471.66079465089,1.3248927432694387e-06
48477.66156615662,1.2610724052887364e-06
48483.66233766233,1.0393297478175206e-06
48489.66310916806,4.6992619514622826e-07
48495.663880673776,2.1405364044966336e-06
48501.664652179505,6.795789528739435e-06
48507.66542368523,9.9506473305953e-06
48513.66619519095,8.014064662834223e-06
48519.66696669667,3.6375873357991955e-06
48525.66773820239,1.0358085043706655e-06
48531.66850970811,6.332331289208622e-07
48537.669281213835,7.961635160052441e-07
48543.67005271956,7.36155778275271e-07
48549.67082422528,4.7272209714736266e-07
48555.671595731,5.107988567002026e-07
48561.67236723672,1.2203927850690313e-06
48567.673138742444,1.7588499124317486e-06
48573.673910248166,1.3409330323366443e-06
48579.67468175389,8.970973455746858e-07
48585.67545325961,1.2116495540881411e-06
48591.67622476533,1.2313333520360883e-06
48597.67699627105,4.006881625039601e-07
48603.677767776775,4.781214435894261e-08
48609.6785392825,8.571999632361192e-07
48615.679310788226,1.8664416675214528e-06
48621.68008229394,2.6134872355215678e-06
48627.68085379967,3.3082117618418522e-06
48633.681625305384,3.2282961160314533e-06
48639.68239681111,1.8142878261653364e-06
48645.68316831683,3.4833320519133286e-07
48651.68393982256,5.2091833642825934e-08
48657.68471132827,2.3117851276826308e-07
48663.685482834,1.477662281205946e-07
48669.686254339715,2.7058517663222784e-07
48675.687025845444,5.375504678488004e-07
48681.68779735116,4.227065947047153e-07
48687.68856885689,7.977574271219186e-07
48693.6893403626,2.144322203587388e-06
48699.69011186833,2.374547812031934e-06
48705.690883374045,7.074924620955348e-07
48711.691654879774,4.607800943600901e-07
48717.692426385496,3.1916468745965954e-06
48723.69319789122,4.9342766391838e-06
48729.69396939694,3.008003518414214e-06
48735.69474090266,4.6514772622233055e-07
48741.69551240838,1.1080760231565024e-07
48747.696283914105,9.900690517750277e-07
48753.69705541983,2.203468156792477e-06
48759.69782692555,3.145483128881533e-06
48765.69859843127,1.920485377649448e-06
48771.69936993699,1.6046566137026543e-08
48777.700141442714,2.3395713384906316e-06
48783.700912948436,7.141841434701615e-06
48789.70168445416,6.707525371598484e-06
48795.70245595988,1.9481701684562717e-06
48801.7032274656,1.9708533291271774e-06
48807.70399897132,6.785829878484688e-06
48813.70477047705,7.152967725810376e-06
48819.70554198277,2.1990846568545627e-06
48825.706313488496,1.358726987419482e-07
48831.70708499421,2.6967942535082883e-06
48837.70785649994,4.054193294806115e-06
48843.708628005654,2.375837901076924e-06
48849.70939951138,6.726052257079161e-07
48855.7101710171,1.429116695916371e-07
48861.71094252283,2.0563500501669173e-07
48867.71171402854,6.528605223665991e-07
48873.71248553427,7.58324798716226e-07
48879.713257039984,3.2352068323390864e-07
48885.71402854571,6.840642076993367e-07
48891.71480005143,1.7571715924737213e-06
48897.71557155716,1.7580376868783002e-06
48903.71634306287,1.000438281748878e-06
48909.7171145686,1.0654491154835717e-06
48915.71788607432,1.1999965716005943e-06
48921.718657580044,3.8964146257182686e-07
48927.719429085766,1.2796577298588242e-07
48933.72020059149,1.3882073608481713e-06
48939.72097209721,2.7032816849341626e-06
48945.72174360293,3.0081569969173516e-06
48951.72251510865,2.5156136437854106e-06
48957.723286614375,1.3903628398721844e-06
48963.7240581201,5.505888716309938e-07
48969.72482962582,1.19742220182028e-06
48975.72560113154,2.2938360133276387e-06
48981.72637263726,2.1672650540259095e-06
48987.727144142984,1.512762845353875e-06
48993.727915648706,1.1448467876955805e-06
48999.72868715443,3.7193791689921626e-07
49005.72945866015,2.2441687923810623e-07
49011.73023016587,2.457491070870788e-06
49017.73100167159,4.576336116841633e-06
49023.73177317732,3.1595130648039846e-06
49029.73254468304,5.103763017610108e-07
49035.733316188765,4.961069434314249e-07
49041.73408769448,1.8821660748931832e-06
49047.73485920021,2.527327051047297e-06
49053.73563070592,3.691253330798085e-06
49059.73640221165,5.153753472247412e-06
49065.73717371737,4.01383646951398e-06
49071.737945223096,1.0631150306304777e-06
49077.73871672881,5.495127751755106e-08
49083.73948823454,8.630556893880081e-07
49089.740259740254,1.1011863969476316e-06
49095.74103124598,1.3520702292914018e-06
49101.7418027517,2.2081989815548675e-06
49107.74257425743,1.623473864909801e-06
49113.74334576314,9.041530326438586e-08
49119.74411726887,1.3462581058966173e-06
49125.74488877459,4.881486528597317e-06
49131.745660280314,5.536921525633597e-06
49137.746431786036,2.3237439980372013e-06
49143.74720329176,8.088721175317599e-08
49149.74797479748,1.2889852044419242e-06
49155.7487463032,2.6927811731331223e-06
49161.74951780892,1.585359627980283e-06
49167.750289314645,8.435233982561252e-07
49173.75106082037,4.68190557661176e-06
49179.75183232609,1.1051497549620497e-05
49185.75260383181,1.2812950713398845e-05
49191.75337533753,7.74431436544418e-06
49197.754146843254,2.0324893893942993e-06
49203.754918348975,8.241447121498409e-07
49209.7556898547,1.7789116658654393e-06
49215.75646136042,1.7200320265305863e-06
49221.75723286615,1.7915340265797279e-06
49227.75800437186,2.433352506682864e-06
49233.75877587759,1.6970801532891293e-06
49239.759547383306,8.05148548390031e-07
49245.760318889035,2.7800996792515773e-06
49251.76109039475,5.44341670210492e-06
49257.76186190048,4.552955873364992e-06
49263.76263340619,1.7877089803923302e-06
49269.76340491192,1.2086624545035549e-06
49275.76417641764,1.8550230702220224e-06
49281.764947923366,1.400885774966709e-06
49287.76571942908,1.502188670781358e-06
49293.76649093481,3.2850772018363513e-06
49299.767262440524,3.9875308065320685e-06
49305.76803394625,2.58320725551935e-06
49311.76880545197,1.9926678392783726e-06
49317.7695769577,3.1525302630306987e-06
49323.77034846342,3.5002351548432224e-06
49329.77111996914,2.170779891124153e-06
49335.77189147486,9.351224291373159e-07
49341.772662980584,4.1130979828190226e-07
49347.773434486306,4.910720374081884e-08
49353.77420599203,1.9870427330133577e-07
49359.77497749775,9.219522055490743e-07
49365.77574900347,1.0588490986592997e-06
49371.77652050919,4.3213628268943327e-07
49377.777292014915,3.3871545063619667e-07
49383.778063520636,1.0688647120001463e-06
49389.77883502636,1.5375680166903432e-06
49395.77960653208,1.3242873194931293e-06
49401.7803780378,9.13666039193897e-07
49407.78114954352,5.409371991001127e-07
49413.781921049245,2.916367949100931e-07
49419.78269255497,3.370655446558816e-07
49425.78346406069,3.7366107433251803e-07
49431.78423556642,8.488846800619803e-08
49437.78500707213,1.3378067904863568e-07
49443.78577857786,1.1887295016665894e-06
49449.786550083576,2.4688428432650405e-06
49455.787321589305,2.875142487008307e-06
49461.78809309502,2.798346832337091e-06
49467.78886460075,3.0825333635860313e-06
49473.78963610646,3.094947280067545e-06
49479.79040761219,1.8085273188763436e-06
49485.79117911791,2.146993987759678e-07
49491.791950623636,3.700644811502795e-07
49497.79272212935,2.018945518258693e-06
49503.79349363508,2.5770810048543212e-06
49509.794265140794,1.1981795817216254e-06
49515.79503664652,3.8345246227358576e-07
49521.79580815224,1.9597365156510283e-06
49527.79657965797,3.7760968683604403e-06
49533.79735116369,2.9114317604810925e-06
